latitudes,longitudes,median_income,GEOID,agg_travel_time_min,workers_who_commute,total_pop,tract_name
37.26610498767981,-121.81450908555071,78382.0,06085512042,49295.0,1450.0,3020.0,"Census Tract 5120.42, Santa Clara County, California"
37.0198214606343,-121.57058168238137,74421.0,06085512604,62695.0,1981.0,4886.0,"Census Tract 5126.04, Santa Clara County, California"
37.00172669961396,-121.5626716184337,66176.0,06085512603,69850.0,2110.0,4634.0,"Census Tract 5126.03, Santa Clara County, California"
37.31940303963736,-121.92092678612747,83580.0,06085502002,90115.0,3383.0,6052.0,"Census Tract 5020.02, Santa Clara County, California"
37.35832718627266,-121.86618072905475,68663.0,06085503601,53970.0,1547.0,3383.0,"Census Tract 5036.01, Santa Clara County, California"
37.286750278966245,-121.83031844006642,77786.0,06085503217,70895.0,2163.0,4834.0,"Census Tract 5032.17, Santa Clara County, California"
37.2944815825756,-121.81547361970885,98233.0,06085503207,55815.0,1888.0,4150.0,"Census Tract 5032.07, Santa Clara County, California"
37.2805800532318,-121.81566245516176,105655.0,06085503208,74000.0,2336.0,4631.0,"Census Tract 5032.08, Santa Clara County, California"
37.234835562573785,-121.7620724686713,84091.0,06085512038,66275.0,1733.0,3254.0,"Census Tract 5120.38, Santa Clara County, California"
37.128328473601236,-121.66324724120744,81875.0,06085512314,115170.0,3051.0,6522.0,"Census Tract 5123.14, Santa Clara County, California"
37.11592680701569,-121.65328009065057,81579.0,06085512313,51770.0,1916.0,3843.0,"Census Tract 5123.13, Santa Clara County, California"
37.351487640683764,-121.8697601651848,50346.0,06085501401,45675.0,1481.0,3226.0,"Census Tract 5014.01, Santa Clara County, California"
37.3640805315049,-121.81493554650838,84583.0,06085504102,82065.0,2720.0,5883.0,"Census Tract 5041.02, Santa Clara County, California"
37.31840368459324,-121.80133126533457,107500.0,06085503315,149245.0,4201.0,8637.0,"Census Tract 5033.15, Santa Clara County, California"
37.11711686192301,-121.6336276722027,81607.0,06085512310,79965.0,2406.0,5050.0,"Census Tract 5123.10, Santa Clara County, California"
37.02303331523979,-121.5818007176059,92045.0,06085512506,114420.0,3489.0,7227.0,"Census Tract 5125.06, Santa Clara County, California"
37.376834242664955,-121.89568812399511,91971.0,06085504318,80545.0,3258.0,6095.0,"Census Tract 5043.18, Santa Clara County, California"
37.32232706170662,-121.87100440592287,53050.0,06085503112,56265.0,2099.0,4141.0,"Census Tract 5031.12, Santa Clara County, California"
37.32619833702639,-121.85875640951896,44545.0,06085503105,29825.0,1027.0,2460.0,"Census Tract 5031.05, Santa Clara County, California"
37.36945478911544,-121.85462517907533,94740.0,06085503708,37800.0,1423.0,2955.0,"Census Tract 5037.08, Santa Clara County, California"
37.333106889280884,-121.84984634316311,49844.0,06085503110,60320.0,2020.0,4917.0,"Census Tract 5031.10, Santa Clara County, California"
37.29914197223834,-121.8480291136861,60136.0,06085503214,108275.0,3719.0,8468.0,"Census Tract 5032.14, Santa Clara County, California"
37.31869310718907,-121.84299951367528,83162.0,06085503118,94110.0,2993.0,5286.0,"Census Tract 5031.18, Santa Clara County, California"
37.34563734093023,-121.8393989659304,66667.0,06085503703,54185.0,1832.0,4073.0,"Census Tract 5037.03, Santa Clara County, California"
37.368458117378616,-121.83554295464238,101563.0,06085503903,56865.0,1756.0,3773.0,"Census Tract 5039.03, Santa Clara County, California"
37.35467890022931,-121.83401410058188,82726.0,06085504002,91845.0,3216.0,6772.0,"Census Tract 5040.02, Santa Clara County, California"
37.30167281392723,-121.83736814299932,72847.0,06085503213,75940.0,2166.0,4925.0,"Census Tract 5032.13, Santa Clara County, California"
37.29045026928972,-121.82285970063369,93021.0,06085503210,60340.0,1905.0,4254.0,"Census Tract 5032.10, Santa Clara County, California"
37.34260239541943,-121.81406377822745,107098.0,06085503511,57025.0,1816.0,3620.0,"Census Tract 5035.11, Santa Clara County, California"
37.35451247873103,-121.81141002105863,94861.0,06085503508,96635.0,3304.0,6533.0,"Census Tract 5035.08, Santa Clara County, California"
37.261821521402,-121.80494329704325,54179.0,06085512043,83895.0,2588.0,6583.0,"Census Tract 5120.43, Santa Clara County, California"
37.00481629320132,-121.57884580772601,79792.0,06085512508,126750.0,3981.0,8351.0,"Census Tract 5125.08, Santa Clara County, California"
37.42886487736329,-122.16179761660756,40703.0,06085513000,56145.0,3760.0,9578.0,"Census Tract 5130, Santa Clara County, California"
37.29802342657691,-121.9560426408383,69704.0,06085506501,98395.0,3788.0,7421.0,"Census Tract 5065.01, Santa Clara County, California"
37.43947221078946,-121.8819215793303,82966.0,06085504412,70355.0,2359.0,4873.0,"Census Tract 5044.12, Santa Clara County, California"
37.30618786549587,-121.87250365161978,55719.0,06085503121,62240.0,1968.0,4788.0,"Census Tract 5031.21, Santa Clara County, California"
37.33749747680118,-121.86440266808472,67067.0,06085501502,68965.0,2203.0,4843.0,"Census Tract 5015.02, Santa Clara County, California"
37.36228665055243,-121.84664323419318,44911.0,06085503712,55520.0,2006.0,4484.0,"Census Tract 5037.12, Santa Clara County, California"
37.343648503008154,-121.82723833095982,95357.0,06085503506,87920.0,2988.0,6816.0,"Census Tract 5035.06, Santa Clara County, California"
37.25504690828959,-121.8243560544736,78607.0,06085512023,86670.0,2841.0,5553.0,"Census Tract 5120.23, Santa Clara County, California"
37.3314083636381,-121.82213472099704,87361.0,06085503306,58725.0,2069.0,4373.0,"Census Tract 5033.06, Santa Clara County, California"
37.27308798853334,-121.81697818256232,92855.0,06085512017,121440.0,3408.0,7565.0,"Census Tract 5120.17, Santa Clara County, California"
37.34872181984861,-121.8014720764888,96979.0,06085503509,62850.0,2053.0,4449.0,"Census Tract 5035.09, Santa Clara County, California"
37.30468044278964,-121.92070804555715,70398.0,06085502201,108275.0,3444.0,7541.0,"Census Tract 5022.01, Santa Clara County, California"
37.323164021562064,-121.88642510498929,54797.0,06085501700,69520.0,2416.0,4982.0,"Census Tract 5017, Santa Clara County, California"
37.31568751620279,-121.88097254507382,76528.0,06085503113,73555.0,2271.0,5052.0,"Census Tract 5031.13, Santa Clara County, California"
37.329482835103924,-121.87505155358672,62932.0,06085501600,104760.0,4028.0,7716.0,"Census Tract 5016, Santa Clara County, California"
37.34534802427396,-121.86649513817389,74760.0,06085501402,51395.0,1496.0,3046.0,"Census Tract 5014.02, Santa Clara County, California"
37.36454883251481,-121.86204233726913,30724.0,06085503709,75040.0,2364.0,6457.0,"Census Tract 5037.09, Santa Clara County, California"
37.34986791429414,-121.8443654725485,84464.0,06085503711,62145.0,2287.0,5368.0,"Census Tract 5037.11, Santa Clara County, California"
37.28912598968418,-121.83929944199326,69921.0,06085503204,110250.0,3767.0,8105.0,"Census Tract 5032.04, Santa Clara County, California"
37.32575682719057,-121.83498129735152,63267.0,06085503402,62245.0,2301.0,5286.0,"Census Tract 5034.02, Santa Clara County, California"
37.35863599728259,-121.82720433239595,63614.0,06085504001,94450.0,2998.0,6078.0,"Census Tract 5040.01, Santa Clara County, California"
36.9911083195576,-122.05902267319807,54063.0,06087100400,50180.0,3214.0,10486.0,"Census Tract 1004, Santa Cruz County, California"
36.927241185555864,-121.75431335816424,59775.0,06087110200,83090.0,3281.0,7957.0,"Census Tract 1102, Santa Cruz County, California"
36.904385083893324,-121.77047500352512,59750.0,06087110400,95205.0,3671.0,8077.0,"Census Tract 1104, Santa Cruz County, California"
36.963278929150604,-121.99045411702613,53508.0,06087121500,68430.0,2170.0,5196.0,"Census Tract 1215, Santa Cruz County, California"
36.928868613649804,-121.78405233572151,57712.0,06087110600,111995.0,3435.0,8241.0,"Census Tract 1106, Santa Cruz County, California"
36.91146019812344,-121.75519326257192,44677.0,06087110300,68965.0,2815.0,7275.0,"Census Tract 1103, Santa Cruz County, California"
36.92251202571506,-121.74155807212311,55396.0,06087110100,74825.0,3201.0,7760.0,"Census Tract 1101, Santa Cruz County, California"
36.97726800444371,-122.02885873352233,50402.0,06087100700,26140.0,1032.0,2015.0,"Census Tract 1007, Santa Cruz County, California"
36.96405770182744,-122.02431564542294,34660.0,06087101000,99700.0,4542.0,8081.0,"Census Tract 1010, Santa Cruz County, California"
36.930035317347254,-121.76961062371022,60820.0,06087110502,82330.0,3115.0,6423.0,"Census Tract 1105.02, Santa Cruz County, California"
36.97617897216272,-121.97838619322346,78816.0,06087121402,45015.0,2189.0,4309.0,"Census Tract 1214.02, Santa Cruz County, California"
36.920680654138366,-121.77081665736618,50851.0,06087110501,87930.0,3529.0,8594.0,"Census Tract 1105.01, Santa Cruz County, California"
36.9739626169577,-122.0156066421751,65750.0,06087100800,97015.0,4381.0,6608.0,"Census Tract 1008, Santa Cruz County, California"
36.847764112320846,-121.40543587213722,64225.0,06069000400,100595.0,3117.0,6348.0,"Census Tract 4, San Benito County, California"
36.85319784122674,-121.38402358354728,95201.0,06069000502,113790.0,3164.0,6930.0,"Census Tract 5.02, San Benito County, California"
36.830318770469205,-121.37380868934699,91935.0,06069000600,168470.0,4737.0,9187.0,"Census Tract 6, San Benito County, California"
36.84741941949674,-121.41968620554124,69282.0,06069000701,70130.0,1858.0,4851.0,"Census Tract 7.01, San Benito County, California"
36.594416150401926,-121.85467809879127,64504.0,06053013300,66760.0,3344.0,6199.0,"Census Tract 133, Monterey County, California"
36.678343231535,-121.66866644707707,55208.0,06053001700,34160.0,1510.0,3963.0,"Census Tract 17, Monterey County, California"
36.70239142650575,-121.64358438227151,71607.0,06053000200,86155.0,3446.0,7489.0,"Census Tract 2, Monterey County, California"
36.669058225247305,-121.6261029180866,41108.0,06053000900,49040.0,2125.0,5657.0,"Census Tract 9, Monterey County, California"
36.68463998263516,-121.6108780225263,44961.0,06053000702,46625.0,2074.0,5883.0,"Census Tract 7.02, Monterey County, California"
36.60370623294785,-121.9102430576605,78500.0,06053012600,17500.0,1774.0,2366.0,"Census Tract 126, Monterey County, California"
36.67588827197186,-121.63279421216376,37350.0,06053000501,27730.0,1446.0,4416.0,"Census Tract 5.01, Monterey County, California"
36.71422553199783,-121.62072941006024,91384.0,06053000104,41005.0,1714.0,3878.0,"Census Tract 1.04, Monterey County, California"
36.69694009500496,-121.60406302763842,80589.0,06053010604,62650.0,2555.0,5643.0,"Census Tract 106.04, Monterey County, California"
36.58159718593899,-121.8795947350613,90903.0,06053013100,10315.0,774.0,2200.0,"Census Tract 131, Monterey County, California"
36.61078062131845,-121.84119009913822,39924.0,06053013700,40940.0,2095.0,4325.0,"Census Tract 137, Monterey County, California"
36.703090905111395,-121.65958174248264,61641.0,06053000300,41840.0,2026.0,4794.0,"Census Tract 3, Monterey County, California"
36.69302466519478,-121.61449861742906,51053.0,06053010607,30420.0,1441.0,4146.0,"Census Tract 106.07, Monterey County, California"
36.68780222686417,-121.60915762170498,44737.0,06053000701,46110.0,1975.0,5869.0,"Census Tract 7.01, Monterey County, California"
36.68869488404837,-121.59917680373792,81321.0,06053010605,56860.0,2179.0,4799.0,"Census Tract 106.05, Monterey County, California"
36.31782033466613,-121.24475200218623,54881.0,06053011203,55865.0,2623.0,6986.0,"Census Tract 112.03, Monterey County, California"
36.61903394126327,-121.82968727642383,60500.0,06053013900,26610.0,1265.0,2362.0,"Census Tract 139, Monterey County, California"
36.67491328899993,-121.6550586643037,24813.0,06053001300,25695.0,1132.0,2508.0,"Census Tract 13, Monterey County, California"
36.72433187893289,-121.65434512842641,55028.0,06053010506,50920.0,1966.0,5247.0,"Census Tract 105.06, Monterey County, California"
36.69288958178975,-121.64994346459159,52956.0,06053000400,92225.0,3430.0,7745.0,"Census Tract 4, Monterey County, California"
36.67993035618221,-121.61719379431601,50049.0,06053000600,64220.0,2649.0,7302.0,"Census Tract 6, Monterey County, California"
36.33026003561451,-121.239679781925,63827.0,06053011202,75050.0,3134.0,7263.0,"Census Tract 112.02, Monterey County, California"
36.21281526846395,-121.12546919316098,41545.0,06053011302,53785.0,2730.0,5933.0,"Census Tract 113.02, Monterey County, California"
36.67011874059135,-121.67760915906022,84013.0,06053001600,23430.0,1147.0,2700.0,"Census Tract 16, Monterey County, California"
36.658413783517034,-121.67252760178377,77191.0,06053001500,67765.0,3150.0,6354.0,"Census Tract 15, Monterey County, California"
36.685674608641456,-121.65501684256975,63368.0,06053001802,61315.0,2486.0,5475.0,"Census Tract 18.02, Monterey County, California"
36.67488972424696,-121.61468967649081,52188.0,06053000800,58560.0,2363.0,5802.0,"Census Tract 8, Monterey County, California"
36.676513910909456,-121.7937328464901,69107.0,06053014201,68010.0,2686.0,5414.0,"Census Tract 142.01, Monterey County, California"
36.68937536414362,-121.67002913187135,76378.0,06053001801,43480.0,1758.0,4185.0,"Census Tract 18.01, Monterey County, California"
36.71327736132383,-121.64952788581094,57333.0,06053000103,49745.0,2005.0,4695.0,"Census Tract 1.03, Monterey County, California"
36.710794738126026,-121.63485770181515,81295.0,06053000102,106680.0,4232.0,9315.0,"Census Tract 1.02, Monterey County, California"
36.68490765749074,-121.63373482590671,46473.0,06053000502,31755.0,1370.0,4182.0,"Census Tract 5.02, Monterey County, California"
36.70627922411374,-121.61338981757449,94889.0,06053010603,87765.0,3772.0,7448.0,"Census Tract 106.03, Monterey County, California"
36.60155688730273,-121.84326162914233,50694.0,06053013600,46290.0,2230.0,4679.0,"Census Tract 136, Monterey County, California"
36.60336229589628,-121.83174667350977,70651.0,06053013500,51960.0,2301.0,5029.0,"Census Tract 135, Monterey County, California"
36.61289744791976,-121.82927655598245,73232.0,06053013800,61685.0,2715.0,6200.0,"Census Tract 138, Monterey County, California"
36.680732204957145,-121.79024696303317,51170.0,06053014202,39665.0,1886.0,4411.0,"Census Tract 142.02, Monterey County, California"
36.76483910426464,-121.75337481732954,57656.0,06053010400,62730.0,2480.0,6521.0,"Census Tract 104, Monterey County, California"
36.6706219570279,-121.6639510146493,80750.0,06053001400,30760.0,1341.0,2679.0,"Census Tract 14, Monterey County, California"
36.7291550218123,-121.6494212102723,59766.0,06053010505,68745.0,2620.0,6016.0,"Census Tract 105.05, Monterey County, California"
36.6946918626429,-121.62386012792457,62853.0,06053010608,30490.0,1332.0,3227.0,"Census Tract 106.08, Monterey County, California"
36.32367659831442,-119.34066156605031,33365.0,06107002008,13520.0,864.0,2562.0,"Census Tract 20.08, Tulare County, California"
36.305525301493255,-119.34053542253697,63750.0,06107002004,46950.0,2141.0,4972.0,"Census Tract 20.04, Tulare County, California"
36.30296693001764,-119.2990909594192,69508.0,06107001902,30745.0,1603.0,4337.0,"Census Tract 19.02, Tulare County, California"
36.31995404101265,-119.2871729272628,48945.0,06107001701,53335.0,2668.0,6626.0,"Census Tract 17.01, Tulare County, California"
36.538454139688525,-119.38597473927848,32998.0,06107000501,59355.0,2307.0,7097.0,"Census Tract 5.01, Tulare County, California"
36.33797731646975,-119.30057671696898,29310.0,06107001100,55385.0,2137.0,6950.0,"Census Tract 11, Tulare County, California"
36.20753640326675,-119.36566354536974,30886.0,06107002202,44230.0,1916.0,5765.0,"Census Tract 22.02, Tulare County, California"
36.22564590854487,-119.34384155854255,72006.0,06107002303,46830.0,2633.0,6636.0,"Census Tract 23.03, Tulare County, California"
36.20397144350693,-119.32083443625905,58618.0,06107002903,33560.0,1926.0,4717.0,"Census Tract 29.03, Tulare County, California"
36.21891369995829,-119.32197398139333,54886.0,06107002302,44950.0,1831.0,4611.0,"Census Tract 23.02, Tulare County, California"
36.21253790854363,-119.0817087804028,39764.0,06107002602,61080.0,1937.0,5749.0,"Census Tract 26.02, Tulare County, California"
36.07308177811934,-119.06185567801701,48682.0,06107003601,79965.0,2867.0,7569.0,"Census Tract 36.01, Tulare County, California"
36.18993322173269,-119.32141222825253,45841.0,06107002904,38060.0,2046.0,5175.0,"Census Tract 29.04, Tulare County, California"
36.33314991336608,-119.332372443039,69926.0,06107001006,38990.0,2152.0,5144.0,"Census Tract 10.06, Tulare County, California"
36.309299424013304,-119.30283032215834,62888.0,06107001901,38780.0,1738.0,3761.0,"Census Tract 19.01, Tulare County, California"
36.35216850057045,-119.29574124533258,43364.0,06107001004,62630.0,2858.0,7791.0,"Census Tract 10.04, Tulare County, California"
36.320043869916354,-119.32282984091054,53656.0,06107002002,32010.0,1800.0,4370.0,"Census Tract 20.02, Tulare County, California"
36.30566171469108,-119.32265845760979,70313.0,06107002003,58225.0,2386.0,6426.0,"Census Tract 20.03, Tulare County, California"
36.30276802592586,-119.20386767769668,32096.0,06107001601,41745.0,1821.0,5422.0,"Census Tract 16.01, Tulare County, California"
36.55291744128368,-119.38604015008788,56261.0,06107000402,51750.0,2776.0,7415.0,"Census Tract 4.02, Tulare County, California"
36.21836775938201,-119.35872865989255,47273.0,06107002204,51355.0,2194.0,6280.0,"Census Tract 22.04, Tulare County, California"
36.31746939425258,-119.34431750688225,50875.0,06107002009,27295.0,1599.0,3795.0,"Census Tract 20.09, Tulare County, California"
36.08670281383073,-119.02410896971676,42690.0,06107003700,33550.0,2141.0,6449.0,"Census Tract 37, Tulare County, California"
36.07089925716996,-119.01669659771596,19940.0,06107003802,28750.0,1203.0,4604.0,"Census Tract 38.02, Tulare County, California"
36.420190358045026,-119.1003594758397,39688.0,06107000702,53415.0,2044.0,6028.0,"Census Tract 7.02, Tulare County, California"
36.200210956195626,-119.35632978595856,30768.0,06107003001,32270.0,1538.0,4702.0,"Census Tract 30.01, Tulare County, California"
36.21170119646345,-119.33857467895163,41140.0,06107002304,12170.0,774.0,1885.0,"Census Tract 23.04, Tulare County, California"
36.0584924328675,-119.02361008494287,36360.0,06107004101,99620.0,3554.0,9417.0,"Census Tract 41.01, Tulare County, California"
36.21823976084826,-119.37559115643582,61890.0,06107002203,45860.0,1981.0,4663.0,"Census Tract 22.03, Tulare County, California"
36.31985083770217,-119.30477285703284,49917.0,06107001800,40630.0,1866.0,4608.0,"Census Tract 18, Tulare County, California"
36.06609419035651,-119.05127389072189,46563.0,06107003602,59515.0,2605.0,7130.0,"Census Tract 36.02, Tulare County, California"
36.093014834014305,-119.0549134177457,74554.0,06107003502,92510.0,4820.0,12394.0,"Census Tract 35.02, Tulare County, California"
36.071383404418924,-119.03225197395008,37063.0,06107003801,27815.0,999.0,3021.0,"Census Tract 38.01, Tulare County, California"
36.062584292523795,-118.99758390868413,35213.0,06107003901,53445.0,1938.0,6648.0,"Census Tract 39.01, Tulare County, California"
36.30157265695893,-119.77385013950146,44796.0,06031000405,63045.0,2971.0,6796.0,"Census Tract 4.05, Kings County, California"
36.30353284186762,-119.79438671377544,67819.0,06031000404,103590.0,4833.0,10622.0,"Census Tract 4.04, Kings County, California"
36.1028682016404,-119.57383331467767,43804.0,06031001500,44335.0,1446.0,4671.0,"Census Tract 15, Kings County, California"
36.30586504774225,-119.67304876289144,54821.0,06031001003,38755.0,2291.0,6811.0,"Census Tract 10.03, Kings County, California"
36.0990539469553,-119.56006313915192,35433.0,06031001402,13040.0,631.0,2168.0,"Census Tract 14.02, Kings County, California"
36.358017919691235,-119.63931948882633,79471.0,06031000701,54105.0,2606.0,5656.0,"Census Tract 7.01, Kings County, California"
36.31965840601126,-119.66719674082701,46725.0,06031001002,37245.0,1892.0,5094.0,"Census Tract 10.02, Kings County, California"
36.08612710295864,-119.56249511970267,37479.0,06031001401,28255.0,1059.0,2646.0,"Census Tract 14.01, Kings County, California"
36.34898441901196,-119.62197157056127,62941.0,06031000702,49195.0,1895.0,4342.0,"Census Tract 7.02, Kings County, California"
36.32070961917228,-119.77852601534957,64348.0,06031000403,44455.0,2119.0,5007.0,"Census Tract 4.03, Kings County, California"
36.333207128070256,-119.64729433690384,43968.0,06031000900,77050.0,3535.0,7956.0,"Census Tract 9, Kings County, California"
34.039399381999694,-117.71298986154855,72222.0,06071000403,74480.0,2119.0,4261.0,"Census Tract 4.03, San Bernardino County, California"
34.015535591015315,-117.67402577380975,76463.0,06071000606,52525.0,1977.0,4119.0,"Census Tract 6.06, San Bernardino County, California"
34.09174271859411,-117.66054206632423,65034.0,06071000826,55340.0,2198.0,4158.0,"Census Tract 8.26, San Bernardino County, California"
34.11244735877518,-117.63955812837061,77578.0,06071000808,89720.0,2730.0,6084.0,"Census Tract 8.08, San Bernardino County, California"
34.103022903234944,-117.60804650720877,47188.0,06071002103,59370.0,2348.0,5334.0,"Census Tract 21.03, San Bernardino County, California"
34.08560154006848,-117.59890466272394,84364.0,06071001311,52920.0,1770.0,3350.0,"Census Tract 13.11, San Bernardino County, California"
34.00813741569769,-117.57574815784986,83475.0,06071001906,195880.0,5303.0,10032.0,"Census Tract 19.06, San Bernardino County, California"
34.0956696797271,-117.46242517775275,53880.0,06071002402,87060.0,3381.0,8364.0,"Census Tract 24.02, San Bernardino County, California"
34.08480537074476,-117.44906215350179,64213.0,06071003101,61085.0,2183.0,5287.0,"Census Tract 31.01, San Bernardino County, California"
34.073005434651144,-117.39658203168321,50239.0,06071003606,50950.0,1934.0,4309.0,"Census Tract 36.06, San Bernardino County, California"
34.10318307209474,-117.37765297866638,41438.0,06071003509,45295.0,1813.0,4343.0,"Census Tract 35.09, San Bernardino County, California"
34.47687465682247,-117.37289945578301,59133.0,06071009906,62760.0,1877.0,5087.0,"Census Tract 99.06, San Bernardino County, California"
34.0887227756568,-117.37110968070087,55089.0,06071003607,57950.0,2320.0,5532.0,"Census Tract 36.07, San Bernardino County, California"
34.10027328000379,-117.36050683126695,57139.0,06071003900,79670.0,2262.0,5857.0,"Census Tract 39, San Bernardino County, California"
34.49409662065726,-117.35812771170038,63750.0,06071009911,96525.0,2406.0,7388.0,"Census Tract 99.11, San Bernardino County, California"
34.1243232805002,-117.35180345837534,57473.0,06071003804,66335.0,1999.0,4951.0,"Census Tract 38.04, San Bernardino County, California"
34.483137227470564,-117.32469925220683,45262.0,06071010025,103300.0,2617.0,8440.0,"Census Tract 100.25, San Bernardino County, California"
34.07446682072545,-117.31341789874367,43138.0,06071007000,90390.0,3032.0,7368.0,"Census Tract 70, San Bernardino County, California"
34.18540210498026,-117.31949619876484,47370.0,06071004510,54485.0,2055.0,5422.0,"Census Tract 45.10, San Bernardino County, California"
34.17708276293526,-117.30248074028478,83722.0,06071004509,81295.0,2260.0,5251.0,"Census Tract 45.09, San Bernardino County, California"
34.40378449549303,-117.29712367402531,32247.0,06071010020,81805.0,2494.0,8328.0,"Census Tract 100.20, San Bernardino County, California"
34.10326601260218,-117.26618885896677,28807.0,06071006500,70170.0,2415.0,8416.0,"Census Tract 65, San Bernardino County, California"
34.11402671619484,-117.23494695979652,35919.0,06071007601,66800.0,2578.0,7655.0,"Census Tract 76.01, San Bernardino County, California"
34.054966557087894,-117.23799615322281,52702.0,06071007306,62525.0,2454.0,6070.0,"Census Tract 73.06, San Bernardino County, California"
34.14676536133748,-117.23496741625083,54627.0,06071007403,83030.0,3649.0,8102.0,"Census Tract 74.03, San Bernardino County, California"
34.1248920898721,-117.21088579296625,59693.0,06071007409,74855.0,2901.0,6979.0,"Census Tract 74.09, San Bernardino County, California"
34.02622356891934,-117.70681574910763,68187.0,06071000501,98745.0,2917.0,6286.0,"Census Tract 5.01, San Bernardino County, California"
34.015337439823156,-117.70671700649844,76559.0,06071000503,78330.0,2185.0,4698.0,"Census Tract 5.03, San Bernardino County, California"
34.100736564288106,-117.69108837423835,67301.0,06071000821,52865.0,2148.0,4017.0,"Census Tract 8.21, San Bernardino County, California"
34.10080828642141,-117.67183654835983,59071.0,06071000823,101910.0,3310.0,6604.0,"Census Tract 8.23, San Bernardino County, California"
34.04539340110059,-117.66012505437067,79736.0,06071001707,97490.0,2715.0,6525.0,"Census Tract 17.07, San Bernardino County, California"
34.098795082236705,-117.62430214085819,55179.0,06071002101,68075.0,1712.0,4960.0,"Census Tract 21.01, San Bernardino County, California"
34.04216350822414,-117.4765832704846,84549.0,06071002606,134770.0,3958.0,7857.0,"Census Tract 26.06, San Bernardino County, California"
34.077528419275964,-117.46245795610473,71328.0,06071002502,94780.0,3471.0,8979.0,"Census Tract 25.02, San Bernardino County, California"
34.13573975139501,-117.47121089454726,101642.0,06071002304,398415.0,10003.0,21798.0,"Census Tract 23.04, San Bernardino County, California"
34.099375779511604,-117.43578651667805,29500.0,06071003000,31385.0,1224.0,3254.0,"Census Tract 30, San Bernardino County, California"
34.51360229486583,-117.41617525967278,63635.0,06071009112,117035.0,3169.0,9555.0,"Census Tract 91.12, San Bernardino County, California"
34.05579410986635,-117.40331134391825,56576.0,06071004001,46440.0,1672.0,4366.0,"Census Tract 40.01, San Bernardino County, California"
34.09950562109013,-117.39219901733995,45954.0,06071003510,72660.0,2000.0,5368.0,"Census Tract 35.10, San Bernardino County, California"
34.08135836348795,-117.39211699933117,87600.0,06071003605,56470.0,1736.0,4468.0,"Census Tract 36.05, San Bernardino County, California"
34.144015067694134,-117.393102086434,79063.0,06071002705,77200.0,2443.0,5273.0,"Census Tract 27.05, San Bernardino County, California"
34.119550727956415,-117.3758787694562,53843.0,06071003505,85435.0,2678.0,7473.0,"Census Tract 35.05, San Bernardino County, California"
34.081416560336415,-117.36159965936032,53565.0,06071003611,45995.0,1948.0,4874.0,"Census Tract 36.11, San Bernardino County, California"
34.0421444963223,-117.30728894713994,56757.0,06071007109,83480.0,2911.0,6611.0,"Census Tract 71.09, San Bernardino County, California"
34.13030539369529,-117.26824606775311,37321.0,06071006301,41705.0,1911.0,5721.0,"Census Tract 63.01, San Bernardino County, California"
34.14567105660562,-117.25143180950862,33843.0,06071006203,40535.0,1541.0,4995.0,"Census Tract 62.03, San Bernardino County, California"
34.12686946136116,-117.25411432360275,47094.0,06071006302,106590.0,4143.0,10389.0,"Census Tract 63.02, San Bernardino County, California"
34.05919721501123,-117.16513247938356,37500.0,06071008404,32210.0,1248.0,3010.0,"Census Tract 84.04, San Bernardino County, California"
34.062865148889536,-117.14764295095009,83373.0,06071008402,78680.0,3066.0,6968.0,"Census Tract 84.02, San Bernardino County, California"
34.027834219507895,-117.09372973892886,51233.0,06071008705,54350.0,2046.0,4795.0,"Census Tract 87.05, San Bernardino County, California"
34.07040747556277,-117.6895558562973,81607.0,06071000208,79805.0,2446.0,4808.0,"Census Tract 2.08, San Bernardino County, California"
34.01550789587917,-117.68930108498057,47708.0,06071000605,57500.0,2228.0,5087.0,"Census Tract 6.05, San Bernardino County, California"
34.11392818601472,-117.68353847159659,77167.0,06071000817,46110.0,1522.0,3897.0,"Census Tract 8.17, San Bernardino County, California"
34.08080212753418,-117.67548318515219,58567.0,06071001001,71440.0,2345.0,5557.0,"Census Tract 10.01, San Bernardino County, California"
34.035782872291726,-117.65997898538988,76900.0,06071001704,76375.0,2340.0,5273.0,"Census Tract 17.04, San Bernardino County, California"
34.024774914266466,-117.65914546092768,85938.0,06071001703,89530.0,2752.0,5680.0,"Census Tract 17.03, San Bernardino County, California"
34.06680141728548,-117.65101116035119,40670.0,06071001400,37845.0,1132.0,2863.0,"Census Tract 14, San Bernardino County, California"
34.04825961299713,-117.6422288434048,61591.0,06071001813,56365.0,2074.0,4855.0,"Census Tract 18.13, San Bernardino County, California"
34.07249055991333,-117.56922939870395,62500.0,06071002109,107075.0,3555.0,6121.0,"Census Tract 21.09, San Bernardino County, California"
34.095710869941854,-117.44688894746804,39447.0,06071002804,56405.0,2026.0,5747.0,"Census Tract 28.04, San Bernardino County, California"
34.07260265747529,-117.42269257773555,44400.0,06071003302,59740.0,2259.0,6450.0,"Census Tract 33.02, San Bernardino County, California"
34.117660458388926,-117.41626823396496,78103.0,06071002307,71345.0,1931.0,5149.0,"Census Tract 23.07, San Bernardino County, California"
34.09283174506231,-117.34096045089431,54650.0,06071004403,63750.0,2068.0,5054.0,"Census Tract 44.03, San Bernardino County, California"
34.194066308032596,-117.34298729075492,91387.0,06071004504,127035.0,3870.0,8479.0,"Census Tract 45.04, San Bernardino County, California"
34.083305863513175,-117.3219387637464,58571.0,06071006700,40035.0,1709.0,4391.0,"Census Tract 67, San Bernardino County, California"
